host,external_salon_id,salon_name,external_therapist_id,therapist_url,fetch_status,http_status,parsed_count,sample_records,error
www.fairy-touch.com,dbe66968-c93a-4fec-9ec5-9aa1fda0072b,フェアリータッチ,66aa7954-10e6-47f3-8b53-53f3ec7c3ffd,https://www.fairy-touch.com/prof/prof28/,http_error,404,0,,HTTP 404 https://www.fairy-touch.com/prof/prof28/
www.fees-des-fleurages.com,b6c8393a-4920-4aa6-bf52-27270aabe378,フェデフルラージュ,93fa886d-063f-428a-9bf6-3105704d35e9,http://www.fees-des-fleurages.com/profile/_uid/2224/,ok,200,0,[],
www.felix-tokyo.com,a59ff684-ffd9-48a3-8325-d1a705538e18,フェリックス,558eea34-8e3c-43d1-8d6d-1b5c8931a88b,https://www.felix-tokyo.com/therapist/19561,ok,200,0,[],
www.gentle-ginza.com,421017db-4085-494c-ba99-b5325248f4b9,銀座ジェントル,70677294-9adf-4afe-8997-a15314037084,https://www.gentle-ginza.com/profile/_uid/11195/,ok,200,0,[],
www.gokan.xyz,bfbe78b8-21ff-41c0-ad88-a12d97928850,ファンタジー 旧五感,647cde0d-8ca7-4423-b2ff-43db78ae668f,https://www.gokan.xyz/profile?id=112,fetch_error,,0,,fetch failed
www.harmonia-spa.jp,f3cdb1ce-0139-4d11-87eb-f2f664549333,ハルモニアスパ,00c4a826-0ca2-49aa-9d23-90f1b1d9ef2f,https://www.harmonia-spa.jp/profile/_uid/6331/,ok,200,0,[],
www.ik-clara.com,e22e9fe8-497a-403e-b9b4-0cead0c4ab22,クララ,1494a698-0046-44b6-be1f-4adf5d8d1400,https://www.ik-clara.com/profile/_uid/3384/,ok,200,0,[],
www.iroke-wife.com,258e08b1-1e23-4d03-b62b-4b9c539b7239,色気あるワイフ,3aa97218-3b3a-4ccd-9717-d1defc1bca41,https://www.iroke-wife.com/profile/507,ok,200,0,[],
www.kaifuku.tokyo,4530bfdb-7a97-4046-b995-82be0ad52d68,カイフクエステ,fc2a2db0-1f5e-442d-afc3-b8a3f2f7cc9a,https://www.kaifuku.tokyo/profile/_uid/9372/,ok,200,0,[],
www.kiwamino-esthe.com,98538a49-4829-4557-89b3-69558ac6ca80,極みのワイフ,17be5f9c-1f08-4984-9b9b-b87bc68eedcd,https://www.kiwamino-esthe.com/profile/170,ok,200,0,[],
www.livspa.net,39e800b6-5e3f-4458-8426-c0ba77734d8c,リブスパ,5819509d-2545-48b4-a14a-12007fb2de33,https://www.livspa.net/profile/_uid/1890/,http_error,404,0,,HTTP 404 https://www.livspa.net/profile/_uid/1890/
www.loose-a-mood.com,f40b3811-84a0-4a19-ad48-73f3946c1554,ルーズアモード,8264cfc4-5037-4b00-82ff-70f3f49053b1,https://www.loose-a-mood.com/therapist/124,ok,200,0,[],
www.mandarin-spa-esthe.com,9fe633a0-644e-4706-9df1-b17115a17e8d,マンダリンスパ 神楽坂,7f41dcad-9cd8-40d4-b3fe-37d41dcbcc24,https://www.mandarin-spa-esthe.com/profile/_uid/354/,ok,200,0,[],
www.mens-holiday.net,882c5c08-b969-4b48-ba11-875d3020816d,宇都宮メンズエステ ホリデー,23636376-7d5c-4312-a3e8-0835e3f5acd3,https://www.mens-holiday.net/profile/_uid/8201/,ok,200,0,[],
www.mensesthe-annaijyo.com,af2b249d-9f65-4374-bd2d-ae048a0f940f,メンエス案内所,177bfca9-2094-4dfe-8988-5ffedec2e6b5,http://www.mensesthe-annaijyo.com/gal/gal-19.html,http_error,404,0,,HTTP 404 http://www.mensesthe-annaijyo.com/gal/gal-19.html
www.mk-laugh-tale.com,f9b36b5e-cb35-4433-b15c-40f02e3bab06,シエル,a2d6641a-ee85-4af7-9ad5-0e2b5e9a7b44,https://www.mk-laugh-tale.com/profile/_uid/1201/,fetch_error,,0,,fetch failed
www.mrs-chiba.com,5fb0c206-e9ca-4e39-8ce3-4bb75320c05b,ミセスファンタジー,9f61b1a9-326d-48e2-a113-eb95fba454e0,https://www.mrs-chiba.com/profile/27,ok,200,0,[],
www.mrs-house.com,ffc4bbe1-6ced-4af3-bd9d-4d79cc266700,ミセスの館,902fa93f-d2b9-43b0-913a-b0acada9427c,https://www.mrs-house.com/profile/201,ok,200,0,[],
www.mrs-iyashi.com,36c8c727-1d5f-4442-bb29-272d84a05173,ミセスの癒しエステ,7779fd38-c6ee-467f-ad2b-1eeaf9701c08,https://www.mrs-iyashi.com/profile.html?uid=11290,ok,200,0,[],
www.ms-abyss.info,9d590371-223f-4d22-a252-0b0ea46ec65c,アビス,d463dd41-caca-44b3-a9df-2780ecad0d64,https://www.ms-abyss.info/profile/_uid/10105/,ok,200,0,[],
www.ms-ar.tokyo,71057240-34d7-4af8-803e-b8b3898e664e,アールトウキョウ秋葉原,b576aa5a-63ce-4811-a33a-082acf3a5e6e,https://www.ms-ar.tokyo/profile/_uid/3864/,ok,200,0,[],
www.ms-ciel.com,f9b36b5e-cb35-4433-b15c-40f02e3bab06,シエル,e43f7d4a-571a-4ad3-9171-5a272736ea89,https://www.ms-ciel.com/profile/_uid/9521/,ok,200,0,[],
www.ms-dolce.com,e6032dfe-352c-4a81-92c9-de988019cd83,DOLCE SPA (ドルチェスパ) 北千住,f0481e50-0f1a-4cb4-8e76-8f4d6166267c,https://www.ms-dolce.com/therapist/58504,ok,200,0,[],
www.ms-kujaku.com,c8a4228d-ef93-4078-a4a1-f4b4a5de7ba7,クジャク 旧ルガール東京,285a4a55-a15b-4faa-a351-a1cd96b85582,https://www.ms-kujaku.com/profile/_uid/6657/,ok,200,0,[],
www.ms-mirage.com,e859ddfb-7084-46f1-b607-d279cea07af7,ミラージュ,9d4456fe-76b2-4576-9ca1-31533df4c1e9,https://www.ms-mirage.com/profile/_uid/9646/,fetch_error,,0,,fetch failed
www.ms-virgo.com,c674405c-d480-4ad8-b421-74ce8af88182,ヴィルゴ (VIRGO),88c7d3f8-8111-4bbc-add1-0829d3a99d76,https://www.ms-virgo.com/profile/_uid/5303/,ok,200,0,[],
www.n-garaku.com,785ad391-b3d0-4cc9-a3bb-3d1d2e7801c8,ガラク 西船橋,29b607d0-28ee-4e07-bed5-5b23dc0dfcad,https://www.n-garaku.com/prof/prof16/,http_error,404,0,,HTTP 404 https://www.n-garaku.com/prof/prof16/
www.o-checkmate.com,4cc36762-6678-4740-bf95-46675e782122,チェックメイト,2d3f09a7-e273-4370-a401-7b63b4468778,http://www.o-checkmate.com/profile/_uid/8548/,http_error,404,0,,HTTP 404 http://www.o-checkmate.com/profile/_uid/8548/
www.osaka-mkd.com,d0540526-142b-46fe-a92d-5ea34ea75721,もくきん堂,21b67057-9d76-4528-ae89-e34fedd1258d,https://www.osaka-mkd.com/girl/1867,ok,200,0,[],
www.otospa.info,d82c88fa-0963-47af-8d2e-bfc1e64a29c8,オトスパ,d42ef74e-6fa5-47bb-8216-c98cc3c3696a,https://www.otospa.info/profile/_uid/2388/,ok,200,0,[],
www.pattaya-resort.jp,b41fe580-a2d2-457b-8492-ea35b2364f17,パタヤリゾート,4fe2bc5f-464b-4efc-975f-f4ea71e4c505,https://www.pattaya-resort.jp/hiiragimidori.html,ok,200,10,"[{""date"":""2026-05-23"",""shift_start"":""21:30:00"",""shift_end"":""23:59:00""},{""date"":""2026-05-24"",""shift_start"":""00:00:00"",""shift_end"":""05:00:00""},{""date"":""2026-05-25"",""shift_start"":""21:30:00"",""shift_end"":""23:59:00""}]",
www.poolside-shinbashi.com,2fc6bd07-35a8-496b-97f1-4007d6275f7e,プールサイド 新橋店,d94027e9-f270-49ca-a402-784c9c99ca33,https://www.poolside-shinbashi.com/profile.html?uid=4,http_error,404,0,,HTTP 404 https://www.poolside-shinbashi.com/profile.html?uid=4
www.r-40.net,8857bf31-7e5d-4936-8fb7-453ef02637e4,アールフォーティー,07efdaa6-d4e9-496c-a354-df4a51b3091a,https://www.r-40.net/profile/_uid/3608/,ok,200,0,[],
www.re-r.info,dd0fcd1f-11ed-40b3-8411-4fe3d98879e4,リルーム 宇都宮,7c4319fd-f2b9-4d8d-984f-59cbc3c37553,https://www.re-r.info/profile/_uid/8445/,ok,200,0,[],
www.remens-esthetic.com,c07e316e-2104-4cb3-b4ff-84035fa5104b,Re:メンズエステ,7a7167e6-baa6-4ff8-9ae0-439001cb6dda,https://www.remens-esthetic.com/profile/_uid/2185/,ok,200,0,[],
www.salon-carnet.net,800c7bcf-b619-4955-843b-c8c00d3a197c,Carnet (カルネ),08a884cf-bcd7-41c5-ac15-21a26220b12f,https://www.salon-carnet.net/profile/_uid/9932/,ok,200,0,[],
www.salon-santai.com,41c1ffb6-c176-4571-bbfe-afb8289927a4,ヒーリングサロンサンタイ,5f20686f-2a31-4f12-80ba-8b93a6d158dd,http://www.salon-santai.com/profile/_uid/7686/,ok,200,0,[],
www.sharegareden.com,6401a0ab-341d-448f-84c7-f0efd83182de,シェアガーデン,5e1005ce-c7e2-4227-80f4-bc86708cf63b,https://www.sharegareden.com/prof/prof147/,ok,200,0,[],
www.shibuya-madonna.com,c381fff8-5d81-47df-94dd-6dcc5e21695b,マドンナの誘惑,c81ff793-3adf-46e1-bc13-094fee120be6,https://www.shibuya-madonna.com/profile/12,ok,200,0,[],
www.silk-aroma.com,f328a743-3149-4d07-b917-99da011ac1ea,シルクアロマ 旧エムスパ,2f3a1b43-a548-48a1-8d82-0ae00b386835,https://www.silk-aroma.com/profile/_uid/5194/,ok,200,0,[],
www.spa-andutroye.com,c65773a1-3549-41c8-9996-319a429cd61f,イクイクスパ 旧アンドゥトロワ,4ab04e9f-4745-4617-af8d-6dcdc0ff1c7f,https://www.spa-andutroye.com/osaka/girl/detail/?id=356,fetch_error,,0,,fetch failed
www.spa-g.net,0197f292-c901-41da-8565-e89a675e05c4,グアリジョーネ 横浜・関内,dc6440ec-7ae4-4729-b7c2-a821094babba,https://www.spa-g.net/profile_410.html,ok,200,0,[],
www.tenjoubitopr.com,2ddad035-7dd0-4ede-a505-a068684c879c,天上人PREMIUM,0829569b-7b61-45c2-b990-4d26ff2e5687,https://www.tenjoubitopr.com/prof/prof89/,ok,200,0,[],
www.tiaramens.com,81d88417-aa61-4a2b-9a2e-ec48cdea8ffa,ティアラ,86fb4ced-bacc-48fb-aa54-80aaf5136584,https://www.tiaramens.com/prof/prof100/,http_error,404,0,,HTTP 404 https://www.tiaramens.com/prof/prof100/
www.toro2-paradise.com,54512683-7fb6-445a-a137-73c007e35f94,トロトロパラダイス,f1e1a4e5-9424-4b1e-84a8-4021aeab4d14,https://www.toro2-paradise.com/profile/_uid/8442/,ok,200,0,[],
www.wife-collection.com,8569b78c-59a2-4e74-95f0-bf4d4913e9ce,ワイフコレクション,c01e7622-6bed-4cb0-8d2d-377397a3c135,https://www.wife-collection.com/profile/996,ok,200,0,[],
www.wife-selection.com,82e3bbda-088f-4ee8-a3fa-fa86ecc99f39,ワイフセレクション,0dfc2639-49fc-4264-8f42-a2407d41768b,https://www.wife-selection.com/profile/113,ok,200,0,[],
www.wife-tachikawa.com,c57612dd-12fa-4695-bdc6-0d68f3996925,人妻コレクション,0c226882-0181-45a7-8170-15bd2a74fd61,https://www.wife-tachikawa.com/profile/196,ok,200,0,[],
www.winning-heaven.com,0501a476-35f1-4dac-8d88-0091075e372e,ウイニングヘブン,437422e3-fbb5-4359-b34c-11a69e1602be,https://www.winning-heaven.com/profile/_uid/6313/,ok,200,0,[],
x.com,8d3a8853-4b2d-49b6-a372-1ace224eff12,大人のネバーランド,781c448d-16ed-4d87-bafd-90afd1495f19,https://x.com/riri_neverland,ok,200,0,[],
x1-esthe.com,7bdfa4b7-6109-4b06-b0e0-e9cca318f23a,ミセスエックスワン,db764ac2-304d-477b-9a66-51855ae82a4c,https://x1-esthe.com/profile.html?sid=61,http_error,404,0,,HTTP 404 https://x1-esthe.com/profile.html?sid=61
yoasobi-hiroshima.com,2ab7036d-1419-4796-b8c0-8ccd8ab6bd80,ヨアソビ広島,887e403b-8187-4483-bf37-8c15ac3fcd30,https://yoasobi-hiroshima.com/model_profile9.html,ok,200,0,[],
yokohama-mens-salon.com,b10e96f1-a550-415d-8bde-fc8d879022b7,クロエ 横浜,890bc4d7-9c55-4f01-bdd0-97b9ec734efc,https://yokohama-mens-salon.com/profile.html?sid=467,ok,200,0,[],
yururinon.com,a2d679a6-ffec-4b76-a25c-f3cc1e3818a8,ゆるりnon,12816a3a-df17-4beb-885e-fa6ea3ba92e1,https://yururinon.com/therapist/588062/,ok,200,0,[],
zero-spa.com,f3abaf25-2bcc-41e8-aeb6-95df6b4b2eff,ゼロスパ 秋葉原,2e88a32d-d7a4-435f-a623-640cd8d72643,https://zero-spa.com/cast/cast-1857/,http_error,404,0,,HTTP 404 https://zero-spa.com/cast/cast-1857/
zerotakasaki.esthe-hp.com,9fac1219-e9f9-403c-9879-86bbe2665094,Zero (ゼロ),ac9d1771-2d10-4f04-b8ed-8e89f474c27b,https://zerotakasaki.esthe-hp.com/item_10031606.html,ok,200,0,[],
